"Ranking","Rating","Team"
<<<<<<< HEAD
1,13.9500119199752,"Clemson"
2,12.3483740977685,"Alabama"
3,6.86059178938974,"Georgia"
4,5.19878654534343,"Oklahoma"
5,4.28675268749656,"Ohio_St"
6,4.28056003569512,"Texas_A&M"
7,4.13626165431952,"LSU"
8,3.95936022111173,"Florida"
9,3.95148774473791,"Mississippi_St"
10,3.90410452058562,"Michigan"
11,3.79574420363031,"Notre_Dame"
12,3.68976583393824,"Missouri"
13,3.56039529504838,"Texas"
14,3.52313432667672,"Kentucky"
15,3.44676028303053,"West_Virginia"
16,3.22524319618889,"Auburn"
17,3.20486779184574,"Penn_St"
18,3.1911615262053,"Syracuse"
19,3.19018955725793,"Iowa"
21,2.98735977468534,"UCF"
22,2.9711708243798,"Washington"
23,2.76446050096451,"Washington_St"
24,2.64594599542884,"Oklahoma_St"
25,2.64359645590143,"South_Carolina"
26,2.6245149722095,"Utah_St"
27,2.6171452152976,"Iowa_St"
28,2.59106212169149,"Fresno_St"
29,2.49677123058149,"Utah"
30,2.39140760461866,"Northwestern"
31,2.27803087209256,"Purdue"
32,2.14365217403633,"Michigan_St"
33,2.10443847767025,"Texas_Tech"
34,2.09859936603988,"Wisconsin"
35,2.08849916404079,"Boise_St"
36,2.0779116900434,"Vanderbilt"
37,1.99032616729943,"Stanford"
38,1.9533988514531,"Virginia"
39,1.93891593880336,"Minnesota"
40,1.92087754964105,"Army"
41,1.88220109712997,"Duke"
42,1.85959265703473,"Oregon"
43,1.83126936068665,"Pittsburgh"
44,1.79710994752421,"Boston_College"
45,1.76721998171989,"TCU"
46,1.7579366578732,"Miami_FL"
47,1.7386811080288,"Arizona_St"
48,1.72625616878636,"Cincinnati"
49,1.70871348634664,"Appalachian_St"
50,1.6658084891517,"Georgia_Tech"
51,1.64307513005569,"NC_State"
52,1.63186537248776,"Ohio"
53,1.58888898968032,"Maryland"
54,1.54442135812986,"Baylor"
55,1.54112921359777,"Kansas_St"
56,1.48881698028796,"Nebraska"
57,1.44015924743805,"Indiana"
58,1.40942991465415,"California"
59,1.39359919244386,"USC"
60,1.38791945326528,"Memphis"
61,1.3866486428204,"Temple"
62,1.3733552311108,"Tennessee"
63,1.30603734186474,"BYU"
64,1.29272620186555,"Mississippi"
65,1.22924211458404,"UAB"
66,1.2063100307312,"Wake_Forest"
67,1.20150057876615,"Kansas"
68,1.19683497212183,"Virginia_Tech"
69,1.19035901046411,"Buffalo"
71,1.13900797732533,"Ga_Southern"
73,1.11507136396021,"Colorado"
75,1.07536998182412,"E_Michigan"
76,1.06119864827519,"UCLA"
77,1.05515877491088,"Air_Force"
78,1.0489420927506,"N_Illinois"
79,1.00893244554106,"Toledo"
80,0.990900761972921,"Houston"
81,0.98907385602918,"Arizona"
82,0.986311924220377,"San_Diego_St"
83,0.962714321473436,"Miami_OH"
84,0.947713162374375,"Troy"
85,0.946280920543462,"MTSU"
86,0.928626920302356,"North_Texas"
87,0.922485979590452,"Nevada"
88,0.899592085981578,"Marshall"
89,0.885128876612144,"Arkansas"
90,0.881920352757289,"North_Carolina"
91,0.862452207075193,"Florida_Intl"
92,0.858643056668918,"Wyoming"
93,0.838579368713361,"Florida_St"
94,0.787968778104625,"Tulane"
96,0.754101390476177,"Navy"
99,0.696927913795284,"Southern_Miss"
100,0.694053076415214,"FL_Atlantic"
101,0.685068244039996,"South_Florida"
103,0.674845247963035,"SMU"
104,0.670845818838583,"Louisiana_Tech"
105,0.665753441049654,"Arkansas_St"
106,0.644375147783266,"Akron"
107,0.630724616096035,"Hawaii"
109,0.616120311289486,"W_Michigan"
110,0.614826805920439,"Rutgers"
112,0.612182988476212,"Tulsa"
114,0.571215702964111,"Illinois"
115,0.541242247729644,"C_Michigan"
116,0.532740784836667,"Ball_St"
117,0.521891562786843,"Louisiana"
120,0.483393480090277,"Colorado_St"
121,0.483026690126397,"Charlotte"
122,0.45690235927733,"San_Jose_St"
123,0.451766167657617,"ULM"
127,0.421228725192165,"UNLV"
128,0.420035205688241,"Oregon_St"
129,0.415948039070574,"Coastal_Car"
132,0.402309185704155,"WKU"
133,0.399359030002999,"Liberty"
135,0.389824969310307,"Old_Dominion"
136,0.387433013949897,"Kent"
139,0.370363215623928,"New_Mexico"
141,0.356538767006015,"East_Carolina"
142,0.354521610712372,"Louisville"
149,0.318445627984533,"Georgia_St"
151,0.307871685669108,"Massachusetts"
152,0.306364768517947,"Bowling_Green"
153,0.305824961884986,"Texas_St"
160,0.272886202702867,"UT_San_Antonio"
162,0.264553851408132,"Rice"
163,0.258696004206041,"UTEP"
170,0.21567748701935,"South_Alabama"
175,0.199835259475534,"New_Mexico_St"
200,0.137041401615478,"Connecticut"
=======
1,21.5609851667493,"Alabama"
2,7.47261402125024,"Georgia"
3,6.79679080812519,"Clemson"
4,6.03111671036306,"Michigan"
5,5.07476452194253,"LSU"
6,4.30722465002167,"Mississippi_St"
7,4.19566576489402,"Oklahoma"
8,4.16734207565304,"Texas_A&M"
9,4.08249454238382,"Missouri"
10,3.89336076786857,"Kentucky"
11,3.86354014021361,"West_Virginia"
12,3.79587796413411,"Notre_Dame"
13,3.78598537993443,"Florida"
14,3.28311533258456,"Auburn"
15,3.19337565952437,"Ohio_St"
16,2.95001331366967,"Iowa"
17,2.91368718191097,"Utah_St"
18,2.84261831992673,"Penn_St"
19,2.73883390899087,"South_Carolina"
20,2.73311427931758,"Purdue"
21,2.67818064313881,"Iowa_St"
22,2.63223610424812,"Texas"
23,2.5823000180568,"UCF"
24,2.57600460106796,"Texas_Tech"
25,2.56348681125958,"Michigan_St"
26,2.48434573560798,"Northwestern"
27,2.39496712721584,"Syracuse"
28,2.35723876629351,"Washington"
29,2.32240099377507,"Fresno_St"
30,2.30545940848685,"Washington_St"
31,2.23522854301182,"Utah"
32,2.20160473859445,"Vanderbilt"
33,2.11018609445109,"Tennessee"
34,2.09761967704912,"Oklahoma_St"
35,1.9730944199964,"Cincinnati"
36,1.94341192424355,"Duke"
37,1.94320116727472,"Boston_College"
38,1.91927557362261,"Boise_St"
39,1.91346809812123,"Wisconsin"
40,1.82868525340263,"Stanford"
41,1.79864824090257,"Arizona_St"
42,1.77855657066624,"Army"
43,1.73750601107478,"Mississippi"
44,1.73496367291141,"Temple"
46,1.71059175831981,"Miami_FL"
47,1.70862676438828,"North_Texas"
48,1.69916642240096,"Maryland"
49,1.66428844606699,"Ohio"
50,1.65858062425041,"Houston"
51,1.63413666157059,"Virginia"
52,1.63245370324403,"Pittsburgh"
53,1.56809863379815,"Minnesota"
54,1.55999656811769,"Georgia_Tech"
55,1.5088236766894,"Arkansas"
56,1.49923048151442,"TCU"
57,1.49107753213122,"Oregon"
58,1.40674171770037,"NC_State"
59,1.37080005317495,"Buffalo"
60,1.3589381433483,"E_Michigan"
61,1.35282694476804,"UAB"
62,1.33947473753868,"Memphis"
63,1.33842875581419,"Indiana"
64,1.33409479316694,"USC"
65,1.30858878200577,"Nebraska"
66,1.25793597479942,"Appalachian_St"
67,1.25063420093007,"Air_Force"
68,1.23217305749674,"Kansas_St"
69,1.21623479778023,"N_Illinois"
70,1.21374348283894,"Colorado"
71,1.18932650108999,"California"
72,1.13276934807808,"Miami_OH"
73,1.12311874349411,"Baylor"
74,1.11000957968578,"BYU"
75,1.10304101146933,"Arizona"
77,1.05454301978359,"Toledo"
78,1.04852348565665,"San_Diego_St"
79,1.00389894319405,"Kansas"
80,0.99273398704844,"UCLA"
81,0.985952472675449,"SMU"
82,0.966190249131661,"Virginia_Tech"
83,0.960209819767779,"Nevada"
84,0.904412061580256,"FL_Atlantic"
85,0.887879100694067,"Wake_Forest"
86,0.885129690131064,"Tulane"
88,0.849219669303517,"Ga_Southern"
89,0.834970116529383,"North_Carolina"
90,0.824299486869939,"Louisiana_Tech"
91,0.818884870802804,"Marshall"
92,0.813499085702694,"Akron"
93,0.804442500747658,"Troy"
94,0.796654656110408,"C_Michigan"
95,0.787096973921683,"Wyoming"
96,0.784987739671678,"Florida_Intl"
97,0.7772091501632,"South_Florida"
98,0.76183749118727,"Southern_Miss"
99,0.76002615325399,"Florida_St"
101,0.731583397760584,"Navy"
102,0.700748914880149,"MTSU"
103,0.687521261707866,"Tulsa"
104,0.673429524093796,"Ball_St"
106,0.664713875575781,"W_Michigan"
110,0.56816220746489,"Hawaii"
111,0.545127849430716,"Arkansas_St"
112,0.544199493866208,"Illinois"
113,0.532157172850359,"Louisville"
115,0.518437575564452,"Charlotte"
117,0.503959743542422,"Rutgers"
119,0.490130219852911,"Coastal_Car"
121,0.482422284879412,"Old_Dominion"
123,0.468403963150931,"East_Carolina"
124,0.464406395371427,"ULM"
126,0.454516758612494,"New_Mexico"
127,0.448509848486264,"Kent"
128,0.440528860670296,"Liberty"
129,0.43729230095716,"Oregon_St"
131,0.419701201803666,"UNLV"
135,0.398554687896964,"Massachusetts"
136,0.391869411805075,"UTEP"
137,0.387022130860489,"Colorado_St"
138,0.384087119487393,"ULL"
140,0.381702142370843,"San_Jose_St"
143,0.372937751272951,"WKU"
151,0.310810806976859,"Georgia_St"
154,0.298309366477845,"Bowling_Green"
158,0.276574043416702,"Rice"
160,0.262365814994647,"Texas_St"
167,0.236685688151832,"UT_San_Antonio"
174,0.206671709129664,"New_Mexico_St"
176,0.196751763572811,"South_Alabama"
181,0.177538806746531,"Connecticut"
>>>>>>> 324c23ad8348ac6a7bb82eb91c54966029bce5ed
